id	Janela	Sentence	tamanho da janela	Palavra alvo	Classe
77	como predileto da família , e escravo , portanto infeccionado de todos os	O crioulo escravo e estimado , em quem o amor e as condescendências do senhor animam e atiçam expansões naturais do amplo gozo da liberdade , mistura nos dias da reflexão mais sombria e triste a lembrança dos sabores do reflexo da liberdade com a ameaça e os negros horrores da escravidão ; habituado à impunidade garantida pela afeição , ousa muito e abusa ainda mais ; como predileto da família , e escravo , portanto infeccionado de todos os vícios e ferozes impulsos da madre-fera escravidão , insolente e malcriado , nem perfeitamente livre , nem absolutamente escravo , bom juiz odiento , pois que conhece as duas condições , e da melhor é bastardo , e da pior legítimo filho , o crioulo escravo e estimado de seu senhor , torna-se em breve tempo ingrato e muitas vezes leva a ingratidão a perversidade , porque é escravo .	13	escravo	escravo
77	nem perfeitamente livre , nem absolutamente escravo , bom juiz odiento , pois	O crioulo escravo e estimado , em quem o amor e as condescendências do senhor animam e atiçam expansões naturais do amplo gozo da liberdade , mistura nos dias da reflexão mais sombria e triste a lembrança dos sabores do reflexo da liberdade com a ameaça e os negros horrores da escravidão ; habituado à impunidade garantida pela afeição , ousa muito e abusa ainda mais ; como predileto da família , e escravo , portanto infeccionado de todos os vícios e ferozes impulsos da madre-fera escravidão , insolente e malcriado , nem perfeitamente livre , nem absolutamente escravo , bom juiz odiento , pois que conhece as duas condições , e da melhor é bastardo , e da pior legítimo filho , o crioulo escravo e estimado de seu senhor , torna-se em breve tempo ingrato e muitas vezes leva a ingratidão a perversidade , porque é escravo .	13	escravo	escravo
77	pior legítimo filho , o crioulo escravo e estimado de seu senhor ,	O crioulo escravo e estimado , em quem o amor e as condescendências do senhor animam e atiçam expansões naturais do amplo gozo da liberdade , mistura nos dias da reflexão mais sombria e triste a lembrança dos sabores do reflexo da liberdade com a ameaça e os negros horrores da escravidão ; habituado à impunidade garantida pela afeição , ousa muito e abusa ainda mais ; como predileto da família , e escravo , portanto infeccionado de todos os vícios e ferozes impulsos da madre-fera escravidão , insolente e malcriado , nem perfeitamente livre , nem absolutamente escravo , bom juiz odiento , pois que conhece as duas condições , e da melhor é bastardo , e da pior legítimo filho , o crioulo escravo e estimado de seu senhor , torna-se em breve tempo ingrato e muitas vezes leva a ingratidão a perversidade , porque é escravo .	13	escravo	escravo
78	absurdo ; explicam-se pela condição de escravo , que corrompe e perverte o	Mas a sua ingratidão e a sua perversidade não se explicam pela natureza da raça , o que seria absurdo ; explicam-se pela condição de escravo , que corrompe e perverte o homem .	13	escravo	escravo
86	como filho adotivo , e conservando-o escravo , sem o querer , sem	Domingos Caetano e Angélica não destinavam Simeão para trabalhador de enxada , e não o fizeram aprender ofício algum , nem lhe deram tarefa , e ocupação na fazenda : abandonando-o à quase completa ociosidade , tolerando seus abusos com fraqueza e cega condescendência , e , o que é pior , simulando às vezes exagerada severidade esquecida logo depois , ameaçando sem realizar jamais a ameaça do castigo , dando enfim ao crioulo facilidades para o passeio , não raramente dinheiro para suas despesas fúteis , amando-o como filho adotivo , e conservando-o escravo , sem o querer , sem o pensar , auxiliaram as depravações da cozinha que perverteram o vadio da fazenda .	13	escravo	escravo
88	promessa contida nas palavras referentes ao escravo ainda pequeno foi por muitas bocas	E a promessa contida nas palavras referentes ao escravo ainda pequeno foi por muitas bocas traduzida com acerto ao escravo mais tarde jovem , por turvo juízo que encerrava esperança dependente de morte .	13	escravo	escravo
88	muitas bocas traduzida com acerto ao escravo mais tarde jovem , por turvo	E a promessa contida nas palavras referentes ao escravo ainda pequeno foi por muitas bocas traduzida com acerto ao escravo mais tarde jovem , por turvo juízo que encerrava esperança dependente de morte .	13	escravo	escravo
91	dono de si próprio , Simeão escravo era já ingrato ; porque não	E , por aborrecimento da escravidão , pelo anelo da liberdade completa , pelo encanto de chegar a ser dono de si próprio , Simeão escravo era já ingrato ; porque não pensava mais que a morte de seu benfeitor fosse um sucesso lamentável .	13	escravo	escravo
98	já estava incubado na alma do escravo ; só faltava para desenvolvê-lo o	A escravidão já tinha com o seu cortejo lógico e quase sempre infalível de todos os sentimentos ruins , de todas as paixões ignóbeis , estragado o crioulo que talvez houvesse nascido com felizes disposições naturais : o ódio aos senhores já estava incubado na alma do escravo ; só faltava para desenvolvê-lo o calor mais forte da ação do domínio absoluto que desumaniza o homem a ele sujeito .	13	escravo	escravo
108	moça avançou um passo para o escravo e disse-lhe : – Entrega-me o	A moça avançou um passo para o escravo e disse-lhe : – Entrega-me o que furtaste : eu não direi nada e te perdoarei ... tu és doido e queres ser desgraçado ... Em vez de obedecer sem insolência e de curvar-se agradecido diante do anjo do perdão , o crioulo recuou , dizendo em alta voz : – É mentira !	13	escravo	escravo
127	a escravidão não comporta , o escravo tem o rancor e o desejo	Em falta de pundonor e de vergonha , que a escravidão não comporta , o escravo tem o rancor e o desejo da vingança .	13	escravo	escravo
128	está o emblema do rancor do escravo : às vezes há nas pontas	Nas pontas do açoite está o emblema do rancor do escravo : às vezes há nas pontas do açoite marcas de sangue .	13	escravo	escravo
199	horas , dias e noites simples escravo , e ainda ao aspecto do	Sem poder vencer-se , por momentos sensibilizava-se ao aspecto do corpo quase cadáver , e ao ruído abafado do soluçar da família ; mas , só por momentos homem , era horas , dias e noites simples escravo , e ainda ao aspecto do corpo quase cadáver do senhor , e ao ruído abafado do soluçar da família ocultava sob a exterioridade mentirosa de compunção e tristeza , o gelo , a indiferença ingrata e os instintos perversos escravidão .	13	escravo	escravo
200	senhor moribundo somente podia merecer do escravo o olhar fixo de vigia ,	O aborrecimento que ele já votava ao senhor dormia resfriado pela morte , que presumia próxima ; a morte , porém , era condição do sono do aborrecimento , e o senhor moribundo somente podia merecer do escravo o olhar fixo de vigia , insensível ao doloroso transe , esperando com aborrecido cansaço a última cena de um caso fastidioso .	13	escravo	escravo
203	em desatino , ele , o escravo , o animal composto de gelo	Viu sem se enternecer as lágrimas que Angélica chorara de joelhos , abraçando os pés de seu marido quase agonizante , e em um momento supremo , em que a todos se afigurou derradeiro transe de Domingos Caetano , e quando Florinda nesse desespero que olvida tudo , tudo e até o pudor de donzela , quando Florinda descabelada , delirante se lançava no leito de seu pai , e era dali arrancada por parentes , contra quem se debatia em desatino , ele , o escravo , o animal composto de gelo e ódio , ele teve olhos malvados , sacrílegos , infames que pastassem publicamente nos seios nus , nos seios virginais da donzela que se deixava em desconcerto de vestidos pelo mais sagrado desconcerto da razão .	13	escravo	escravo
269	livre fora virtude católica , no escravo era obrigação material , e portanto	Mas esse exercício da caridade que em um homem livre fora virtude católica , no escravo era obrigação material , e portanto não falava nem ao coração , nem a consciência .	13	escravo	escravo
276	, e nas obscenas imaginações de escravo desmoralizado e só idea-dor de gozos	O crioulo malcriado e infrene pelos hábitos da impunidade não se atrevia , é certo , a sonhar desejo criminoso e horrível contra a pureza angélica da senhora-moça ; mas no desprendimento licencioso da língua envenenada , e nas obscenas imaginações de escravo desmoralizado e só idea-dor de gozos materiais , apreciava a seu modo , e supunha exaltar , quando aviltava , as graças e os modos , o olhar , e o riso , as formas e os movimentos do corpo da senhora-moça ; e no meio das risadas dos parceiros , fazia o elogio dos dotes físicos de Florinda , como se tratasse da escrava libidinosa e corrupta , com quem na noite antecedente dançara o fado que apenas precedera a lubricidade brutal .	13	escravo	escravo
316	de viver liberto , como vives escravo : tu passas um vidão .	Não serás capaz de viver liberto , como vives escravo : tu passas um vidão .	13	escravo	escravo
390	e injustíssima : o juízo do escravo é infamemente torpe ; mas ele	O escravo não crê na pureza da donzela , nem na fidelidade da esposa mais nobre ; admite somente que a falta de oportunidade ou de ocasião para ser má seja o que mantém a honra das famílias ; a observação é cruel e injustíssima : o juízo do escravo é infamemente torpe ; mas ele julga conforme as idéias e a vida da escravidão .	13	escravo	escravo
394	Simeão comprara os cães e um negro escravo da cozinha , e entrava	Simeão comprara os cães e um negro escravo da cozinha , e entrava todas as noites na casa de João de Sales .	13	negro	negro
394	comprara os cães e um negro escravo da cozinha , e entrava todas	Simeão comprara os cães e um negro escravo da cozinha , e entrava todas as noites na casa de João de Sales .	13	escravo	escravo
397	Ainda bem que Simeão , o escravo , ali ia somente como animal	Ainda bem que Simeão , o escravo , ali ia somente como animal que o instinto arrasta em procura da sua igual ; se fora ladrão ou assassino tinha tido abertas a janela da sala e a porta da cozinha .	13	escravo	escravo
539	A porta abriu-se , e um negro escravo da fazenda de Domingos Caetano	A porta abriu-se , e um negro escravo da fazenda de Domingos Caetano , entrou precipitado , bradando : – Simeão !	13	negro	negro
539	porta abriu-se , e um negro escravo da fazenda de Domingos Caetano ,	A porta abriu-se , e um negro escravo da fazenda de Domingos Caetano , entrou precipitado , bradando : – Simeão !	13	escravo	escravo
579	a cozinha , murmurando automaticamente“escravo ... escravo ... ” Saiu para o campo	Turvo e como atoleimado , atravessou a cozinha , murmurando automaticamente“escravo ... escravo ... ” Saiu para o campo , e como se falasse às árvores , aos animais , ao espaço , repetia sempre : “ escravo ... escravo ... ” Não refletia , não podia refletir ; tinha a alma cheia de uma só idéia , que o afrontava , semelhante ao pesadelo do sono do criminoso ; respirava , sentia , ouvia , dizia só essa idéia : “ escravo ... escravo ... ” Instintivamente e sem consciência tomou a estrada que o levava de costume à venda : ia sem ver por onde ia , tropeçou em uma pedra , caiu e feriu-se na cabeça ; a dor chamou-o não à razão , mas ao refletido ressentimento do seu desencanto ; sentou-se e apoiou a fronte sobre os joelhos , e nem percebeu o sangue que lhe corria da cabeça ferida .	13	escravo	escravo
579	espaço , repetia sempre : “ escravo ... escravo ... ” Não refletia	Turvo e como atoleimado , atravessou a cozinha , murmurando automaticamente“escravo ... escravo ... ” Saiu para o campo , e como se falasse às árvores , aos animais , ao espaço , repetia sempre : “ escravo ... escravo ... ” Não refletia , não podia refletir ; tinha a alma cheia de uma só idéia , que o afrontava , semelhante ao pesadelo do sono do criminoso ; respirava , sentia , ouvia , dizia só essa idéia : “ escravo ... escravo ... ” Instintivamente e sem consciência tomou a estrada que o levava de costume à venda : ia sem ver por onde ia , tropeçou em uma pedra , caiu e feriu-se na cabeça ; a dor chamou-o não à razão , mas ao refletido ressentimento do seu desencanto ; sentou-se e apoiou a fronte sobre os joelhos , e nem percebeu o sangue que lhe corria da cabeça ferida .	13	escravo	escravo
579	repetia sempre : “ escravo ... escravo ... ” Não refletia , não	Turvo e como atoleimado , atravessou a cozinha , murmurando automaticamente“escravo ... escravo ... ” Saiu para o campo , e como se falasse às árvores , aos animais , ao espaço , repetia sempre : “ escravo ... escravo ... ” Não refletia , não podia refletir ; tinha a alma cheia de uma só idéia , que o afrontava , semelhante ao pesadelo do sono do criminoso ; respirava , sentia , ouvia , dizia só essa idéia : “ escravo ... escravo ... ” Instintivamente e sem consciência tomou a estrada que o levava de costume à venda : ia sem ver por onde ia , tropeçou em uma pedra , caiu e feriu-se na cabeça ; a dor chamou-o não à razão , mas ao refletido ressentimento do seu desencanto ; sentou-se e apoiou a fronte sobre os joelhos , e nem percebeu o sangue que lhe corria da cabeça ferida .	13	escravo	escravo
579	dizia só essa idéia : “ escravo ... escravo ... ” Instintivamente e	Turvo e como atoleimado , atravessou a cozinha , murmurando automaticamente“escravo ... escravo ... ” Saiu para o campo , e como se falasse às árvores , aos animais , ao espaço , repetia sempre : “ escravo ... escravo ... ” Não refletia , não podia refletir ; tinha a alma cheia de uma só idéia , que o afrontava , semelhante ao pesadelo do sono do criminoso ; respirava , sentia , ouvia , dizia só essa idéia : “ escravo ... escravo ... ” Instintivamente e sem consciência tomou a estrada que o levava de costume à venda : ia sem ver por onde ia , tropeçou em uma pedra , caiu e feriu-se na cabeça ; a dor chamou-o não à razão , mas ao refletido ressentimento do seu desencanto ; sentou-se e apoiou a fronte sobre os joelhos , e nem percebeu o sangue que lhe corria da cabeça ferida .	13	escravo	escravo
579	essa idéia : “ escravo ... escravo ... ” Instintivamente e sem consciência	Turvo e como atoleimado , atravessou a cozinha , murmurando automaticamente“escravo ... escravo ... ” Saiu para o campo , e como se falasse às árvores , aos animais , ao espaço , repetia sempre : “ escravo ... escravo ... ” Não refletia , não podia refletir ; tinha a alma cheia de uma só idéia , que o afrontava , semelhante ao pesadelo do sono do criminoso ; respirava , sentia , ouvia , dizia só essa idéia : “ escravo ... escravo ... ” Instintivamente e sem consciência tomou a estrada que o levava de costume à venda : ia sem ver por onde ia , tropeçou em uma pedra , caiu e feriu-se na cabeça ; a dor chamou-o não à razão , mas ao refletido ressentimento do seu desencanto ; sentou-se e apoiou a fronte sobre os joelhos , e nem percebeu o sangue que lhe corria da cabeça ferida .	13	escravo	escravo
594	apetite de hiena no coração do escravo , é fazê-lo aspirar à morte	Dar por prazo da liberdade a morte de alguém é excitar um apetite de hiena no coração do escravo , é fazê-lo aspirar à morte de quem enquanto vivo lhe demora a alforria .	13	escravo	escravo
595	crápula , ingrato pela condição de escravo , sem educação e sem hábito	Simeão , o crioulo mimoso , perdido , malcriado pelas afetuosas condescendências e fraquezas dos senhores em casa , pervertido pelos deboches da venda e pelo veneno da crápula , ingrato pela condição de escravo , sem educação e sem hábito de trabalho , contando com a liberdade , e não a conseguindo , era um perverso armado loucamente contra seus senhores pelas mãos de seus senhores .	13	escravo	escravo
598	, inoculando no coração do pequeno escravo predileto as noções do dever ,	Ao senhor que se afeiçoa do crioulo que vê nascer e cria com amor , cumpre completar o favor dos sentimentos com o favor da educação , inoculando no coração do pequeno escravo predileto as noções do dever , o ensino da religião , a virtude da paciência , a obrigação do trabalho que moraliza e nobilita o homem , do trabalho não do homem máquina , mas do homem inteligência e coração .	13	escravo	escravo
599	um amigo , porque enfim é escravo , e portanto um oprimido pela	O escravo assim criado pode não ser um amigo , porque enfim é escravo , e portanto um oprimido pela prepotência do senhor ainda mesmo bom ; é , porém , em regra , um homem agradecido , que esquece o forçado aviltamento da sua condição pela lembrança inteligente dos benefícios recebidos .	13	escravo	escravo
600	amor cego que não educa o escravo simpático ou preferido , que o	Mas o amor cego que não educa o escravo simpático ou preferido , que o abandona aos instintos , aos sentimentos baixos , às inspirações malévolas da escravidão , que é água encharcada e foco de miasmas , que o aquece ou o cria por traiçoeira , mal pensada compaixão na ociosidade , que é a placenta de todos os vícios , alimenta , aquece , fortifica um desgraçado que é sempre ingrato por ser escravo , e às vezes inimigo pela reação do oprimido .	13	escravo	escravo
600	que é sempre ingrato por ser escravo , e às vezes inimigo pela	Mas o amor cego que não educa o escravo simpático ou preferido , que o abandona aos instintos , aos sentimentos baixos , às inspirações malévolas da escravidão , que é água encharcada e foco de miasmas , que o aquece ou o cria por traiçoeira , mal pensada compaixão na ociosidade , que é a placenta de todos os vícios , alimenta , aquece , fortifica um desgraçado que é sempre ingrato por ser escravo , e às vezes inimigo pela reação do oprimido .	13	escravo	escravo
603	se afasta do cadáver : o escravo crioulo , antes de matar ,	O escravo africano mata o senhor , e se afasta do cadáver : o escravo crioulo , antes de matar , atormenta e ri das agonias do senhor , e depois de matar insulta e esquarteja o cadáver .	13	escravo	escravo
608	Ninguém dissimula melhor do que o escravo : sua condição sempre passiva ,	Ninguém dissimula melhor do que o escravo : sua condição sempre passiva , a obrigação da obediência sem limite e sem reflexão , o temor do castigo , a necessidade de esconder o ressentimento para não excitar a cólera ameaçadora do senhor , o hábito da mentira , enfim , fazem do escravo o tipo da dissimulação .	13	escravo	escravo
636	, com perdão senhoras , um escravo desmoralizado , e talvez seja por	– Ele é , com perdão senhoras , um escravo desmoralizado , e talvez seja por exceção ou milagre um liberto de bons costumes .	13	escravo	escravo
650	Estava ainda pensando com alma de escravo que não sonhava com a liberdade	Estava ainda pensando com alma de escravo que não sonhava com a liberdade no dia seguinte .	13	escravo	escravo
689	lados dessa porta : o outro negro recebeu a lanterna e seguiu a	Chegados à sala de jantar o crioulo mostrou ao lado direito a porta do aposento de Hermano e de Florinda ; dois dos perversos , o Barbudo e um dos negros colocaram-se aos lados dessa porta : o outro negro recebeu a lanterna e seguiu a Simeão que avançou para a frente e entrou no quarto de dormir de sua senhora .	13	negro	negro
702	com o Barbudo e o outro negro que levava a lanterna , voltou	Simeão , esquecendo o golpe que recebera , e o sangue que do ombro lhe corria , deixou um dos negros na sala onde estavam os dois cadáveres e com o Barbudo e o outro negro que levava a lanterna , voltou ao quarto da senhora assassinada , arrombou facilmente a gaveta da velha mesa , e apoderando-se de uma grossa chave , foi ao fundo do quarto , arrancou precipitado uma cortina de chita que cobria pequena parte da parede e mostrando em grande vão que havia nesta uma caixa de jacarandá chapeada de ferro , abriu rápido duas fechaduras , e escancarou a caixa que estava cheia de pequenos sacos contendo moedas de ouro e prata .	13	negro	negro
703	colheita dos despojos correu o outro escravo que ficara na sala ; imediatamente	Os três ladrões lançaram-se ao tesouro : ao ruído da colheita dos despojos correu o outro escravo que ficara na sala ; imediatamente porém rompeu a vozeria e o estrépito do combate ao pé da casa .	13	escravo	escravo
711	A lei de exceção matou o escravo e deixou com vida o Barbudo	A lei de exceção matou o escravo e deixou com vida o Barbudo tão celerado como ele , ou , se é possível , mais celerado que ele .	13	escravo	escravo
714	lei na regra mortífera contra o escravo ; porque e uma iniqüidade de	É imoral a exceção da lei na regra mortífera contra o escravo ; porque e uma iniqüidade de mais imposta embora pela necessidade de aterrar os escravos , necessidade que manifesta as aberrações de todas as noções do direito e da justiça , a que a existência da escravidão obriga a sociedade , a quem castiga , e de quem se vinga , corrompendo-a .	13	escravo	escravo
718	que Simeão , se não fosse escravo , poderia não ter sido nem	Pois eu vos digo que Simeão , se não fosse escravo , poderia não ter sido nem ingrato , nem perverso .	13	escravo	escravo
745	comprador que tomou e pagou o escravo , pôde pela força que não	Nessa importação inqualificável e forçada do homem , a prepotência do importador que vendeu e do comprador que tomou e pagou o escravo , pôde pela força que não é direito , reduzir o homem a coisa , a objeto material de propriedade , a instrumento de trabalho ; mas não pôde separar do homem importado os costumes , as crenças absurdas , as idéias falsas de uma religião extravagante , rudemente supersticiosa , e eivada de ridículos e estúpidos prejuízos .	13	escravo	escravo
746	um momento sobre a alma do escravo : comprara-lhe os braços , o	Nunca houve comprador de africano importado , que pensasse um momento sobre a alma do escravo : comprara-lhe os braços , o corpo para o trabalho ; esquecera-lhe a alma ; também se a tivesse conscienciosamente lembrado , não compraria o homem , seu irmão diante de Deus .	13	escravo	escravo
755	mão e o tratamento fraternal ao escravo ; mas adotou e conserva as	No Brasil a gente livre mais rude nega , como o faz a civilizada , a mão e o tratamento fraternal ao escravo ; mas adotou e conserva as fantasias pavorosas , as superstições dos míseros africanos , entre os quais avulta por mais perigosa e nociva a crença do feitiço .	13	escravo	escravo
758	; o sacerdote é um africano escravo , ou algum digno descendente e	O pagode é de ordinário uma casa solitária ; o sacerdote é um africano escravo , ou algum digno descendente e discípulo seu , embora livre ou liberto , e nunca falta a sacerdotisa da sua igualha ; o culto é de noite à luz das candeias ou do braseiro ; as cerimônias e os mistérios de incalculável variedade , conforme a imaginação mais ou menos assanhada dos embusteiros .	13	escravo	escravo
760	do índio do Brasil e do negro d’África ; vêem-se talismãs rústicos ,	Soam os grosseiros instrumentos que lembram as festas selvagens do índio do Brasil e do negro d’África ; vêem-se talismãs rústicos , símbolos ridículos ; ornamentam-se o sacerdote e a sacerdotisa com penachos e adornos emblemáticos e de vivas cores ; prepara-se ao fogo , ou na velha imunda mesa , beberagem desconhecida , infusão de raízes enjoativas e quase sempre ou algumas vezes esquálida ; o sacerdote rompe em dança frenética , terrível , convulsiva , e muitas vezes , como a sibila , se estorce no chão : a sacerdotisa anda como doida , entra e sai , e volta para tornar a sair , lança ao fogo folhas e raízes que enchem de fumo sufocante e de cheiro ativo e desagradável a infecta sala , e no fim de uma hora de contorsões e de dança de demônio , de ansiedade e de corrida louca da sócia do embusteiro , ela volta enfim do quintal , onde nada viu , e anuncia a chegada do gênio , do espírito , do deus do feitiço , para o qual há vinte nomes cada qual mais burlesco e mais brutal .	13	negro	negro
767	e fraqueza são cativos de um escravo , deixando-se dominar pelo grande feiticeiro	Desse culto grotesco , esquálido da feitiçaria sai o gérmen da desmoralização de muitas famílias , cujos chefes por superstição e fraqueza são cativos de um escravo , deixando-se dominar pelo grande feiticeiro .	13	escravo	escravo
776	que poucas exceções concede , o negro escravo acredita no poder do feiticeiro	Em regra que poucas exceções concede , o negro escravo acredita no poder do feiticeiro , como o velho muçulmano no alcorão de Maomé .	13	negro	negro
776	poucas exceções concede , o negro escravo acredita no poder do feiticeiro ,	Em regra que poucas exceções concede , o negro escravo acredita no poder do feiticeiro , como o velho muçulmano no alcorão de Maomé .	13	escravo	escravo
782	entre os escravos existe , o negro herbolário , o botânico prático que	O feiticeiro das fazendas e dos estabelecimentos rurais , ainda mesmo dos mais modestos , é , se infelizmente entre os escravos existe , o negro herbolário , o botânico prático que conhece as propriedades e a ação terrível de raízes , folhas e frutas que debilitam , enlouquecem , e fazem morrer o homem ; que abatem com as forças físicas a força moral do homem , e ao que eles chamam – amansar o senhor ; que excitam a luxúria , e os instintos animais ; que atacam o cérebro e corrompem a razão ; que envenenam pouco a pouco dilacerando o estômago e os intestinos até matar no fim de horríveis tormentos , ou que de repente , em poucas horas , em breves minutos assassinam , como o tiro do bacamarte , mas sem o ruído do tiro do bacamarte .	13	negro	negro
784	nos venenos vegetais d’África , o negro atiçou a inteligência para fazer o	a rude experiência própria ou a revelação fraternal que o prepararam na África e que mais o armam , escravo na colônia escravagista : iniciado nos venenos vegetais d’África , o negro atiçou a inteligência para fazer o mal , vendo-se escravo ; recolheu e guardou a rude ciência dos olhos que distinguem as plantas ; onde foi , procurou , experimentou , achou vegetais venéficos ; conheceu uns pela experiência de outros escravos , foi ensaiando muitos nos animais domésticos , no gado da fazenda ; no aspecto , no sabor , no cheiro adivinhou às vezes o veneno nas flores , nos frutos , nas raízes do cipó , do arbusto , da árvore ; preparou assim sua ciência prática , misturou-a com sacrilegas rezas , com imprecações e votos desprezíveis e com uma química extravagante , imunda , nojenta que compõe cozimentos e infusões em que dez ou mais substâncias inertes ou apenas asquerosas se ajuntam com uma que é o veneno que opera .	13	negro	negro
